user,O,C,E,A,N,risk_score_personality,total_logins,avg_login_hour,std_login_hour,after_hours_logins,weekend_logins,unique_pcs,login_days_span,after_hours_ratio,weekend_ratio,usb_connects,usb_after_hours,usb_weekend,usb_unique_pcs,usb_after_hours_ratio,avg_session_min,max_session_min,total_sessions,file_copy_count,file_copy_after_hours,file_copy_weekend,file_unique_pcs,file_unique_extensions,file_avg_content_len,file_total_content_len,file_after_hours_ratio,role,business_unit,functional_unit,department,team,left_company,role_encoded,business_unit_encoded,functional_unit_encoded,department_encoded,team_encoded,exfiltration_risk,composite_risk_score
LQC0479,27,38,34,17,36,59.02439024390244,201,8.154228855721392,1.634348349454052,2,0,1,280,0.0099502487562189,0.0,9.0,8.0,0.0,1.0,0.8888888888888888,10.922222222222222,25.55,9.0,22.0,22.0,0.0,1.0,3.0,348.45454545454544,7666.0,1.0,Salesman,1,5 - SalesAndMarketing,2 - Sales,2 - RegionalSales,1,1,0,1,1,32,1.6061908906805467,50.388031245157215
KWC0004,23,38,39,20,27,45.36585365853657,346,7.534682080924855,0.4995180721771728,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VicePresident,1,2 - ResearchAndEngineering,Unknown,Unknown,0,20,0,0,4,7,0.0,9.073170731707314
CJK0200,40,29,24,38,31,38.21138211382114,346,7.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PurchasingClerk,1,6 - PurchasingAndContracts,2 - Pricing,Unknown,0,21,0,5,14,7,0.0,7.642276422764227
FEB0306,40,42,26,25,31,40.32520325203252,700,10.718571428571428,2.491633660796003,0,0,2,497,0.0,0.0,361.0,0.0,0.0,1.0,0.0,29.732122905027936,248.8,358.0,1157.0,0.0,0.0,1.0,6.0,360.7095937770095,417341.0,0.0,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,1 - AssemblyDept,0,3,0,2,2,21,0.0,8.065040650406505
IJM0776,41,35,19,41,32,30.081300813008134,171,8.0,0.0,0,0,1,241,0.0,0.0,350.0,0.0,0.0,1.0,0.0,26.716472303207,244.33333333333331,343.0,344.0,0.0,0.0,1.0,6.0,359.49418604651163,123666.0,0.0,Technician,1,5 - SalesAndMarketing,3 - FieldService,4 - RegionalFieldService,1,6,0,1,5,10,0.0,6.016260162601626
NKH0807,45,44,40,22,20,29.268292682926827,346,8.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ComputerProgrammer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,5 - Software,0,0,0,0,0,33,0.0,5.853658536585366
JMC0925,33,10,23,19,31,78.3739837398374,779,10.3196405648267,3.562408975855702,38,4,5,497,0.048780487804878,0.0051347881899871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Physicist,1,2 - ResearchAndEngineering,1 - Research,6 - Lab,0,16,0,0,3,29,0.0,18.037302725968434
SBH0537,34,21,14,13,33,76.7479674796748,694,10.497118155619596,2.352578100217043,0,53,1,497,0.0,0.0763688760806916,140.0,0.0,9.0,1.0,0.0,31.486352657004836,165.61666666666667,138.0,428.0,0.0,21.0,1.0,6.0,357.68457943925233,153089.0,0.0,Manager,1,2 - ResearchAndEngineering,2 - SoftwareManagement,3 - Software,0,14,0,0,0,0,0.0,15.34959349593496
JJB0700,15,19,39,37,28,45.6910569105691,371,7.28032345013477,1.2679482907714448,0,0,2,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,4 - AssemblyDept,0,3,0,2,2,5,0.0,9.13821138211382
AIS0405,40,45,14,37,35,28.29268292682928,346,7.526011560693641,0.5000460731055506,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SoftwareEngineer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,2 - Software,0,2,0,0,0,17,0.0,5.658536585365855
HAH0760,34,17,22,37,30,49.91869918699188,611,9.996726677577742,2.408316687604712,0,0,1,497,0.0,0.0,677.0,0.0,0.0,1.0,0.0,25.65406015037594,210.8,665.0,1900.0,0.0,0.0,1.0,6.0,360.2678947368421,684509.0,0.0,Technician,1,5 - SalesAndMarketing,3 - FieldService,4 - RegionalFieldService,0,6,0,1,5,10,0.0,9.983739837398375
AHD0848,24,30,49,16,30,61.138211382113816,731,10.325581395348838,2.735487642262064,0,55,22,497,0.0,0.0752393980848153,150.0,0.0,18.0,1.0,0.0,34.95480984340045,184.81666666666663,149.0,199.0,0.0,19.0,1.0,6.0,367.47236180904525,73127.0,0.0,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,5 - AssemblyDept,0,3,0,2,2,23,0.0,12.227642276422763
LDM0587,49,20,23,21,26,60.65040650406503,346,8.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,3 - AssemblyDept,0,3,0,2,2,2,0.0,12.130081300813007
AJN0607,45,42,16,47,23,6.178861788617886,721,9.855755894590846,2.5897765382572238,0,0,2,497,0.0,0.0,1033.0,0.0,0.0,1.0,0.0,23.495800907911804,181.8,1028.0,820.0,0.0,0.0,1.0,6.0,362.1585365853659,296970.0,0.0,Salesman,1,5 - SalesAndMarketing,2 - Sales,3 - RegionalSales,0,1,0,1,1,1,0.0,1.2357723577235773
BBS0039,44,37,34,21,40,59.99999999999999,663,10.481146304675717,7.548585262782629,256,0,385,221,0.3861236802413273,0.0,2.0,0.0,0.0,2.0,0.0,6.725,9.733333333333333,2.0,1.0,0.0,0.0,1.0,1.0,477.0,477.0,0.0,ITAdmin,1,1 - Adminstration,6 - Security,2 - ElectronicSecurity,1,7,0,3,6,11,0.0,30.700499807766246
EIS0041,41,44,17,48,30,11.056910569105696,1661,10.87778446718844,6.89369321719459,525,0,622,497,0.3160746538229982,0.0,1323.0,507.0,0.0,607.0,0.3832199546485261,9.862570621468926,145.08333333333334,1298.0,3676.0,1286.0,0.0,381.0,6.0,353.4556583242655,1299303.0,0.3498367791077258,ITAdmin,1,1 - Adminstration,6 - Security,2 - ElectronicSecurity,0,7,0,3,6,11,97.77117384843983,51.870609017601446
MLG0475,45,16,18,19,25,65.69105691056912,346,7.5520231213872835,0.4980064134824463,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,2 - AssemblyDept,0,3,0,2,2,12,0.0,13.138211382113823
HRD0635,24,35,18,32,24,31.21951219512195,212,11.37264150943396,3.10446958077937,3,0,12,126,0.0141509433962264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Technician,1,5 - SalesAndMarketing,3 - FieldService,3 - RegionalFieldService,1,6,0,1,5,20,0.0,6.929252050567119
EPW0434,32,36,38,22,33,51.86991869918698,346,7.517341040462428,0.5004228755450428,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TestEngineer,1,2 - ResearchAndEngineering,3 - Engineering,7 - TestAndEvalualtion,0,13,0,0,7,25,0.0,10.373983739837396
JAM0382,25,23,41,17,23,58.86178861788617,346,7.5491329479768785,0.4983007062686205,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scientist,1,2 - ResearchAndEngineering,1 - Research,2 - Lab,0,15,0,0,3,34,0.0,11.772357723577235
NCK0295,31,30,38,36,34,42.92682926829268,346,8.511560693641618,0.5005902522557051,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,1 - AssemblyDept,0,3,0,2,2,21,0.0,8.585365853658535
LJT0817,39,43,38,39,24,15.447154471544714,639,10.112676056338028,2.5132524369477736,0,0,2,497,0.0,0.0,655.0,0.0,0.0,1.0,0.0,33.39194958847737,317.05,648.0,1927.0,0.0,0.0,1.0,6.0,357.0498183705241,688035.0,0.0,ComputerScientist,1,2 - ResearchAndEngineering,2 - SoftwareManagement,5 - Software,0,22,0,0,0,33,0.0,3.089430894308943
CAM0102,31,44,19,15,27,45.203252032520325,346,7.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ComputerScientist,1,2 - ResearchAndEngineering,3 - Engineering,4 - SystemsEngineering,0,22,0,0,7,31,0.0,9.040650406504065
SOG0411,26,19,21,24,23,54.79674796747966,346,7.554913294797688,0.4976951147469963,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SystemsEngineer,1,2 - ResearchAndEngineering,3 - Engineering,6 - SystemsEngineering,0,23,0,0,7,35,0.0,10.959349593495933
KSH0569,15,39,23,14,22,45.52845528455284,346,8.514450867052023,0.5005149396624767,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SoftwareEngineer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,3 - Software,0,2,0,0,0,0,0.0,9.105691056910569
BDI0533,37,36,15,41,19,14.3089430894309,862,10.59860788863109,2.384892035839149,0,187,2,499,0.0,0.216937354988399,922.0,0.0,197.0,1.0,0.0,24.913169398907105,156.6,915.0,2458.0,0.0,522.0,1.0,6.0,351.7245728234337,864539.0,0.0,Technician,1,5 - SalesAndMarketing,3 - FieldService,2 - RegionalFieldService,0,6,0,1,5,19,0.0,2.86178861788618
PMJ0564,30,21,40,14,39,82.43902439024392,742,10.888140161725069,3.042150056815481,17,1,2,497,0.022911051212938,0.0013477088948787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ComputerScientist,1,2 - ResearchAndEngineering,2 - SoftwareManagement,3 - Software,0,22,0,0,0,0,0.0,17.59741853483225
HGG0240,20,26,24,36,31,43.41463414634146,346,7.514450867052023,0.5005149396624773,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ComputerScientist,1,2 - ResearchAndEngineering,2 - SoftwareManagement,1 - Software,0,22,0,0,0,27,0.0,8.682926829268292
MGS0974,17,39,39,40,27,21.626016260162608,421,7.866983372921615,1.4197175011445815,0,39,2,497,0.0,0.0926365795724465,142.0,0.0,16.0,1.0,0.0,41.30295508274232,191.1833333333333,141.0,162.0,0.0,17.0,1.0,6.0,363.141975308642,58829.0,0.0,HumanResourceSpecialist,1,1 - Adminstration,1 - Personnel,Unknown,0,24,0,3,15,7,0.0,4.325203252032521
DHM0937,43,22,21,15,24,63.2520325203252,346,7.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ComputerProgrammer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,6 - Software,0,0,0,0,0,24,0.0,12.65040650406504
ENC0234,21,23,32,19,23,56.585365853658544,483,9.679089026915111,2.547987082493884,0,0,2,373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Physicist,1,2 - ResearchAndEngineering,1 - Research,1 - Lab,1,16,0,0,3,6,0.0,11.317073170731708
CEB0210,42,24,44,23,34,63.57723577235773,346,7.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SecurityGuard,1,1 - Adminstration,6 - Security,1 - BuildingSecurity,0,25,0,3,6,28,0.0,12.715447154471546
YJV0699,17,25,30,13,31,70.5691056910569,346,7.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,4 - AssemblyDept,0,3,0,2,2,5,0.0,14.11382113821138
BMT0528,33,25,39,25,30,55.77235772357724,372,8.741935483870968,1.0930135971657682,0,0,2,496,0.0,0.0,713.0,0.0,0.0,1.0,0.0,28.097218293257896,216.85,707.0,1903.0,0.0,0.0,1.0,6.0,354.42406726221753,674469.0,0.0,Technician,1,5 - SalesAndMarketing,3 - FieldService,2 - RegionalFieldService,0,6,0,1,5,19,0.0,11.154471544715447
CJC0494,40,39,39,42,42,36.42276422764228,346,8.0,0.0,0,0,1,496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Salesman,1,5 - SalesAndMarketing,2 - Sales,2 - RegionalSales,0,1,0,1,1,32,0.0,7.284552845528457
SOB0360,42,22,40,16,32,71.21951219512195,890,10.68314606741573,7.315380286854201,332,0,479,319,0.3730337078651685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITAdmin,1,1 - Adminstration,6 - Security,3 - ElectronicSecurity,1,7,0,3,6,9,0.0,32.31043691798451
GCS0571,22,18,16,23,32,67.15447154471545,629,10.109697933227343,2.500774033870909,0,0,2,497,0.0,0.0,138.0,0.0,0.0,1.0,0.0,34.86094890510949,150.01666666666668,137.0,564.0,0.0,0.0,1.0,6.0,357.06028368794324,201382.0,0.0,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,3 - AssemblyDept,0,3,0,2,2,2,0.0,13.43089430894309
BJP0134,42,17,44,21,39,78.37398373983739,615,10.538211382113822,2.4630335472581564,0,0,6,497,0.0,0.0,2977.0,0.0,0.0,1.0,0.0,12.827079815377688,105.15,2961.0,8072.0,0.0,0.0,1.0,6.0,362.70651635282456,2927767.0,0.0,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,1 - AssemblyDept,0,3,0,2,2,21,0.0,15.674796747967475
KBP0008,23,18,40,11,34,83.08943089430893,733,8.91268758526603,2.6334367428311625,0,0,2,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VicePresident,1,6 - PurchasingAndContracts,Unknown,Unknown,0,20,0,5,4,7,0.0,16.617886178861788
FLM0213,20,41,46,15,24,44.71544715447154,345,7.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SecurityGuard,1,1 - Adminstration,6 - Security,1 - BuildingSecurity,0,25,0,3,6,28,0.0,8.943089430894307
RRP0568,43,50,38,18,33,42.76422764227642,649,10.594761171032358,2.39805161009158,0,0,2,497,0.0,0.0,381.0,0.0,0.0,1.0,0.0,29.583909574468084,222.46666666666667,376.0,1450.0,0.0,0.0,1.0,6.0,355.7744827586207,515873.0,0.0,ComputerScientist,1,2 - ResearchAndEngineering,2 - SoftwareManagement,3 - Software,0,22,0,0,0,0,0.0,8.552845528455283
MCF0600,39,49,13,26,27,27.804878048780484,308,8.785714285714286,2.516303285434879,6,54,2,286,0.0194805194805194,0.1753246753246753,36.0,32.0,0.0,1.0,0.8888888888888888,9.385648148148148,77.2,36.0,102.0,81.0,0.0,1.0,6.0,365.9901960784314,37331.0,0.7941176470588235,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,3 - AssemblyDept,1,3,0,2,2,2,6.164733845040166,41.406092027080234
SAA0999,20,17,34,11,36,86.34146341463413,630,9.93968253968254,2.279272726066373,0,0,2,497,0.0,0.0,2992.0,0.0,0.0,1.0,0.0,14.79570724052903,123.7,2974.0,8468.0,0.0,0.0,1.0,6.0,351.0811289560699,2972955.0,0.0,ElectricalEngineer,1,3 - Manufacturing,2 - ManufacturingEngineering,Unknown,0,9,0,2,16,7,0.0,17.268292682926827
THR0873,37,44,21,40,38,29.268292682926827,370,7.348648648648648,2.2787009114180283,8,1,2,497,0.0216216216216216,0.0027027027027027,2742.0,11.0,0.0,1.0,0.0040116703136396,16.576100281966408,174.58333333333334,2719.0,8525.0,25.0,0.0,1.0,6.0,355.70287390029324,3032367.0,0.002932551319648,Salesman,1,5 - SalesAndMarketing,2 - Sales,5 - RegionalSales,0,1,0,1,1,4,2.013490186424236,7.445205109629094
KRM0541,40,20,38,36,23,40.16260162601626,364,7.799450549450549,1.5359421065172667,0,0,19,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scientist,1,2 - ResearchAndEngineering,1 - Research,3 - Lab,0,15,0,0,3,36,0.0,8.03252032520325
KSP0966,42,36,19,24,35,51.86991869918699,346,7.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,6 - AssemblyDept,0,3,0,2,2,3,0.0,10.373983739837398
LOF0311,41,15,36,10,32,84.87804878048782,346,7.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Salesman,1,5 - SalesAndMarketing,2 - Sales,1 - RegionalSales,0,1,0,1,1,16,0.0,16.975609756097562
MBR0724,33,44,18,35,31,26.991869918699194,346,7.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,4 - AssemblyDept,0,3,0,2,2,5,0.0,5.398373983739839
FSC0601,37,30,37,15,30,62.27642276422765,324,7.74074074074074,1.1297034080508377,0,0,2,438,0.0,0.0,634.0,0.0,0.0,1.0,0.0,31.02567567567568,314.6333333333333,629.0,653.0,0.0,0.0,1.0,6.0,359.6493108728943,234851.0,0.0,Salesman,1,5 - SalesAndMarketing,2 - Sales,3 - RegionalSales,1,1,0,1,1,1,0.0,12.455284552845528
MLP0668,40,17,16,43,33,46.5040650406504,346,7.526011560693641,0.5000460731055508,0,0,1,496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mathematician,1,2 - ResearchAndEngineering,1 - Research,4 - Lab,0,4,0,0,3,30,0.0,9.300813008130081
CUD0795,12,40,30,44,24,12.682926829268292,346,8.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Physicist,1,2 - ResearchAndEngineering,1 - Research,5 - Lab,0,16,0,0,3,14,0.0,2.5365853658536586
AKR0057,50,41,20,18,30,48.130081300813,419,9.615751789976134,2.631760393877125,0,0,13,330,0.0,0.0,486.0,0.0,0.0,1.0,0.0,28.46770833333333,148.65,480.0,540.0,0.0,0.0,1.0,6.0,353.93888888888887,191127.0,0.0,AdministrativeAssistant,1,2 - ResearchAndEngineering,1 - Research,1 - Lab,1,5,0,0,3,6,0.0,9.6260162601626
GZC0735,44,16,15,27,25,56.58536585365852,811,9.856966707768189,2.5573443348595823,0,90,2,497,0.0,0.1109741060419235,397.0,0.0,40.0,1.0,0.0,30.583037974683545,359.3666666666667,395.0,304.0,0.0,28.0,1.0,6.0,344.7730263157895,104811.0,0.0,Salesman,1,5 - SalesAndMarketing,2 - Sales,4 - RegionalSales,0,1,0,1,1,15,0.0,11.317073170731703
HLH0512,15,42,36,22,32,44.8780487804878,501,8.590818363273453,0.915552035081631,0,138,10,499,0.0,0.2754491017964072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Technician,1,5 - SalesAndMarketing,3 - FieldService,2 - RegionalFieldService,0,6,0,1,5,19,0.0,8.97560975609756
NJB0243,23,35,37,24,34,51.707317073170735,376,7.904255319148936,1.5358413038586691,0,0,2,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MechanicalEngineer,1,2 - ResearchAndEngineering,3 - Engineering,1 - MechanicalEngineering,0,26,0,0,7,37,0.0,10.341463414634147
GCS0518,41,36,23,38,21,20.000000000000004,346,8.578034682080926,0.4945882889891967,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Technician,1,5 - SalesAndMarketing,3 - FieldService,2 - RegionalFieldService,0,6,0,1,5,19,0.0,4.000000000000001
NMC0486,42,10,23,21,27,71.54471544715446,346,8.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Salesman,1,5 - SalesAndMarketing,2 - Sales,2 - RegionalSales,0,1,0,1,1,32,0.0,14.308943089430892
KMB0922,43,43,17,24,27,35.93495934959349,728,10.256868131868131,3.6465139764796137,39,5,34,497,0.0535714285714285,0.0068681318681318,367.0,1.0,0.0,1.0,0.0027247956403269,35.48037340619308,356.9833333333333,366.0,1209.0,18.0,0.0,1.0,6.0,357.6393713813069,432386.0,0.0148883374689826,Scientist,1,2 - ResearchAndEngineering,1 - Research,6 - Lab,0,15,0,0,3,29,0.7672671748566136,10.288312489297391
CFM0767,46,23,22,35,29,45.203252032520325,682,10.23900293255132,3.3490179861202654,25,0,7,497,0.0366568914956011,0.0,375.0,0.0,0.0,1.0,0.0,28.13689189189189,200.25,370.0,778.0,0.0,0.0,1.0,6.0,349.4897172236504,271903.0,0.0,Technician,1,5 - SalesAndMarketing,3 - FieldService,4 - RegionalFieldService,0,6,0,1,5,10,0.0,10.81599397501651
HAD0246,44,39,32,45,38,28.455284552845526,1047,9.811843361986629,3.558569376313158,56,311,2,499,0.0534861509073543,0.2970391595033428,214.0,2.0,61.0,1.0,0.0093457943925233,35.797222222222224,274.3833333333333,210.0,315.0,0.0,66.0,1.0,6.0,361.8253968253968,113975.0,0.0,MechanicalEngineer,1,2 - ResearchAndEngineering,3 - Engineering,1 - MechanicalEngineering,0,26,0,0,7,37,0.19723865877712032,8.508102445602104
ANP0555,13,40,42,23,28,41.13821138211382,346,7.557803468208093,0.497366778130523,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mathematician,1,2 - ResearchAndEngineering,1 - Research,3 - Lab,0,4,0,0,3,36,0.0,8.227642276422763
LBF0214,18,44,18,38,28,20.16260162601625,1015,9.495566502463054,3.468330949492592,45,232,2,498,0.0443349753694581,0.2285714285714285,471.0,6.0,107.0,1.0,0.0127388535031847,28.310602836879436,154.05,470.0,1236.0,23.0,301.0,1.0,6.0,365.57362459546925,451849.0,0.0186084142394822,SecurityGuard,1,1 - Adminstration,6 - Security,1 - BuildingSecurity,0,25,0,3,6,28,1.4460993344294293,7.097899721819855
DJB0159,20,37,27,38,37,37.235772357723576,641,9.014040561622464,2.324755912908316,0,0,2,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Director,1,5 - SalesAndMarketing,1 - MarketAnalysis,Unknown,0,27,0,1,9,7,0.0,7.447154471544715
BWP0202,20,36,15,25,28,42.76422764227642,803,9.514321295143214,3.74974401538692,49,7,2,497,0.0610211706102117,0.0087173100871731,129.0,0.0,0.0,1.0,0.0,32.909114583333334,196.13333333333333,128.0,627.0,4.0,0.0,1.0,6.0,345.1866028708134,216432.0,0.0063795853269537,Attorney,1,6 - PurchasingAndContracts,3 - Contracts,Unknown,0,18,0,5,11,7,0.1485884101040119,11.665700541945645
FFC0891,38,10,39,50,39,52.19512195121951,453,11.207505518763798,3.1687406005991403,16,2,2,277,0.0353200883002207,0.0044150110375275,418.0,2.0,0.0,1.0,0.0047846889952153,24.729338175948342,132.08333333333334,413.0,961.0,5.0,0.0,1.0,6.0,356.8563995837669,342939.0,0.0052029136316337,Technician,1,5 - SalesAndMarketing,3 - FieldService,5 - RegionalFieldService,1,6,0,1,5,8,0.3829741714071352,12.42650406877706
AJR0932,46,30,35,12,29,64.55284552845526,199,7.100502512562814,1.4770807097018948,3,0,1,275,0.0150753768844221,0.0,19.0,17.0,1.0,1.0,0.8947368421052632,7.206140350877194,36.46666666666667,19.0,47.0,39.0,0.0,1.0,5.0,344.0,16168.0,0.8297872340425532,ComputerProgrammer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,6 - Software,1,0,0,0,0,24,3.1252655981196384,48.76056989961504
BDV0168,45,31,19,21,31,55.60975609756097,170,7.094117647058823,1.4194217458479867,3,0,1,233,0.0176470588235294,0.0,16.0,8.0,0.0,1.0,0.5,2.2614583333333336,8.466666666666667,16.0,36.0,21.0,0.0,1.0,5.0,332.4166666666667,11967.0,0.5833333333333334,Salesman,1,5 - SalesAndMarketing,2 - Sales,1 - RegionalSales,1,1,0,1,1,16,1.5690437881545436,33.95927931564906
CQH0730,21,18,37,49,27,31.86991869918699,346,7.531791907514451,0.4997108990796174,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Salesman,1,5 - SalesAndMarketing,2 - Sales,4 - RegionalSales,0,1,0,1,1,15,0.0,6.373983739837398
JCR0289,32,43,33,33,29,27.967479674796746,346,8.517341040462428,0.5004228755450427,0,0,1,496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,1 - AssemblyDept,0,3,0,2,2,21,0.0,5.593495934959349
AES0827,39,40,34,38,23,18.3739837398374,346,8.0,0.0,0,0,1,496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,5 - AssemblyDept,0,3,0,2,2,23,0.0,3.67479674796748
SLP0762,26,13,40,18,26,70.89430894308943,346,8.0,0.0,0,0,1,496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Technician,1,5 - SalesAndMarketing,3 - FieldService,4 - RegionalFieldService,0,6,0,1,5,10,0.0,14.178861788617885
